Omega,27.23,1006.25,33.61,58.42,0.000000,0.000000,0.00,-3.3232,2.4517,8.2169,0.0404,-0.2416,0.1426,151,152
Omega,27.22,1006.27,34.03,58.27,0.000000,0.000000,0.00,-3.2561,3.9696,10.2520,0.1543,0.0639,-0.0564,132,153
Omega,27.19,1006.24,33.62,58.53,0.000000,0.000000,0.00,-3.1125,2.6719,9.0405,-0.2778,-0.2309,-0.4895,123,154
Omega,27.17,1006.26,33.12,58.35,0.000000,0.000000,0.00,-2.8874,3.8834,7.8865,0.8205,-0.9110,0.7737,122,155
Omega,27.18,1006.26,33.65,58.40,0.000000,0.000000,0.00,-2.9784,4.6735,8.3941,0.3352,0.7577,0.7599,128,156
Omega,27.18,1006.24,33.56,58.49,0.000000,0.000000,0.00,-2.9018,1.5036,8.3701,-0.0553,-0.1618,-0.0830,124,157
Omega,27.14,1006.23,32.53,58.58,0.000000,0.000000,0.00,-1.1253,1.8244,8.7197,0.1022,0.0192,0.0564,124,158
Omega,27.13,1006.25,32.57,58.48,0.000000,0.000000,0.00,-2.8826,1.4222,9.5816,-0.1320,0.4161,-0.8322,131,159
Omega,27.12,1006.25,33.00,58.45,0.000000,0.000000,0.00,-2.5618,1.1109,10.7021,-0.2980,0.1681,-1.8805,114,160
Omega,27.10,1006.27,32.44,58.32,0.000000,0.000000,0.00,-3.1220,5.3247,8.2265,0.6981,0.2618,0.3001,130,161
Omega,27.12,1006.27,32.04,58.31,0.000000,0.000000,0.00,-4.8746,3.0502,8.9208,-0.9663,0.2767,-1.8986,122,162
Omega,27.09,1006.25,31.67,58.43,0.000000,0.000000,0.00,-1.5610,1.4653,7.1156,1.3569,-0.6311,0.9802,129,163
Omega,27.08,1006.24,31.50,58.51,0.000000,0.000000,0.00,-2.1069,0.1149,8.1594,-0.2331,0.3150,0.1916,138,164
Omega,27.07,1006.24,31.43,58.53,0.000000,0.000000,0.00,-0.9146,3.6871,10.3813,0.1745,0.4331,-0.0351,120,165
Omega,27.08,1006.28,31.57,58.19,0.000000,0.000000,0.00,-4.3191,2.9113,8.9016,-0.0553,-0.3735,-0.0436,120,166
Omega,27.17,1006.26,32.42,58.35,0.000000,0.000000,0.00,-3.1651,2.0925,10.0078,0.4842,0.3618,-0.0064,120,167
Omega,27.23,1006.29,32.75,58.19,0.000000,0.000000,0.00,-5.1906,6.5362,11.4778,0.1745,-0.5960,1.9592,147,168
Omega,27.23,1006.29,32.25,58.10,0.000000,0.000000,0.00,-5.2433,1.5754,8.8155,1.1621,-1.2377,0.6417,121,169
Omega,27.27,1006.31,31.86,57.93,0.000000,0.000000,0.00,-0.8571,1.3982,7.5609,-0.0181,-0.2671,1.7017,151,170
Omega,27.36,1006.34,31.95,57.70,0.000000,0.000000,0.00,-1.7190,2.7390,7.7428,-0.3948,0.1139,-0.1320,124,171
Omega,27.39,1006.32,31.55,57.70,0.000000,0.000000,0.00,-1.9824,2.5379,7.9727,-0.1320,-0.0958,-0.3906,136,172
Omega,27.44,1005.52,31.33,64.57,0.000000,0.000000,0.00,-2.3511,2.7725,8.9974,0.0575,0.2671,0.4076,130,173
Omega,27.51,1006.33,31.00,57.75,0.000000,0.000000,0.00,-2.0303,2.6193,9.0836,-0.5023,-0.6119,-0.5779,123,174
